uncompleted_cases,Resource 1,Resource 2,Resource 3,Resource 4,total_reward,mean_cycle_time,std_cycle_time
7,0.9440845110136837,0.9431788373500313,0.9152937751406054,0.9213532206228321,0,40.23501064598298,40.1168205853052
4,0.964913145575909,0.968232680437926,0.9568063270854924,0.9573313232632429,0,82.84210866273943,65.12632012158242
3,0.9498030706592874,0.9552904885551361,0.9344464606835822,0.940703245919561,0,85.4362622051407,68.76045825119502
53,0.9194358568787813,0.9306911834545508,0.8891534323446171,0.8947083149328305,0,43.38418127739809,43.21832131359032
30,0.9594542424146599,0.9615270132003825,0.9382201932104721,0.9424440289145497,0,51.82230304334932,41.21657455792091
6,0.9438334410021519,0.9512746415625601,0.9136962941711756,0.9230755808372921,0,45.755343172789985,53.42428069075596
45,0.9172618890673729,0.9259452300679474,0.8765843193265611,0.8929234673814879,0,32.64169200722317,30.821691283998735
1,0.9400699216379912,0.9512601926776176,0.9222902737396186,0.9288202596196555,0,59.48705730267629,62.310346230166125
66,0.9706630368397371,0.9727695334639457,0.9569951244659148,0.959577141722313,0,62.85007462921725,51.11029388429273
13,0.9341074030207493,0.9396832914440756,0.9068674333847306,0.9155944716843647,0,48.6060545628925,52.00082570744038
11,0.9412783887478876,0.9485773724599791,0.9132226554803748,0.922270774190666,0,39.08680298507837,29.30191690376839
4,0.9698446780067698,0.9728139365998526,0.9467036000248416,0.9567770728391535,0,58.62977382932031,56.11247253273506
11,0.9334467610058993,0.9419852289375935,0.9039716273292432,0.9162704416675237,0,48.88662445864248,51.71023008024485
2,0.9300578709878613,0.9428960868958446,0.9023635785328106,0.9124004148428305,0,56.42507941979785,73.88540046239434
8,0.9275208443088704,0.9407016357763603,0.9090611111762738,0.9127715882527547,0,45.96970567394328,50.17475765882237
21,0.9066444842793421,0.9152319312346914,0.8727041551978076,0.8805070570247364,0,23.18466319334969,18.197757959982784
6,0.9401993681391896,0.9426692217150275,0.9121430776663884,0.9254849969479984,0,69.11295356631356,81.32365898298775
20,0.9579470337115805,0.9605225757116801,0.9369161673582667,0.9455032778600052,0,85.56599667308055,72.28275338217881
35,0.9732588583199833,0.9767890842366944,0.9595897004377272,0.9674653139036241,0,88.00349471344154,77.86642152618883
15,0.9392439055649596,0.9407487100779943,0.9087373641846483,0.913212728082214,0,36.15371163805181,31.92477320052629
7,0.9551961735007848,0.9564108745135305,0.9351522066904843,0.9426184038150186,0,50.87828092254398,45.30189813452694
56,0.9185530589091939,0.9304628302041467,0.8936216358413196,0.899927689803884,0,22.404505590902506,17.431154881812894
5,0.9276813264103725,0.93036123840713,0.8899422561563762,0.9016585375870402,0,30.185580425923344,25.94251961185679
53,0.9527372013355451,0.9592749102556658,0.9263760800771615,0.9350117344312785,0,65.96634676980605,63.59982732499662
8,0.9533416549760454,0.9597572427037027,0.9317712563030073,0.9379925256583102,0,51.091238753730636,50.758242338986726
21,0.9655501953417255,0.9697698747648233,0.9457763171228251,0.9518244904420219,0,47.28925884377668,35.45135100852063
3,0.9625069690932649,0.9679985736358135,0.9462669611949255,0.9556082455212339,0,110.39014145529886,105.3081927119474
58,0.9228355144632522,0.929225706092641,0.892716792926406,0.9079499989499149,0,25.523327630007678,22.90104725857856
13,0.9420473450814779,0.9529407506621074,0.9299059804795617,0.9338906878915817,0,48.36262804308268,40.008271445615485
